,npi_number,name,url,street_address,city,state,zip_code,publish_date,combined_address,latitude,longitude
730,1215446646,BEAUMONT MEDICAL GROUP-PRIMARY CARE SERVICES,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
731,1215901970,Van Matre Encompass Health Rehabilitation Hospital,https://encompasshealth.com/locations/vanmatrerehab/transparency-healthcare,950 S MULFORD RD,ROCKFORD,IL,611084274,,"['950 S MULFORD RD', 'ROCKFORD', 'IL']",NA,NA
732,1215914254,"JANE PHILLIPS MEMORIAL MEDICAL CENTER, INC.",https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ok/730606129_ascension-st-john-jane-phillips_standardcharges.xlsx,3500 E FRANK PHILLIPS BLVD,BARTLESVILLE,OK,74006-2411,,"['3500 E FRANK PHILLIPS BLVD', 'BARTLESVILLE', 'OK']",NA,NA
733,1215916812,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
734,1215932405,Providence Health Northeast,http://www.yourprovidencehealth.com/Content/Uploads/Providence Hospitals/files/352546435_Providence_Health_Standard_Charges_12202020.zip,120 Gateway Corporate Blvd,Columbia,SC,29203,,"['120 Gateway Corporate Blvd', 'Columbia', 'SC']",NA,NA
735,1164952685.0,HCA Houston Healthcare Cypress Fairbanks,https://cyfairhospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,21214 NW Freeway,Cypress,TX,77429.0,2021-01-01 00:00:00 +0000 UTC,"['21214 NW Freeway', 'Cypress', 'TX']",NA,NA
736,1174071211,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,5450 FORT ST,TRENTON,MI,48183-4601,2021-01-17 00:00:00 +0000 UTC,"['5450 FORT ST', 'TRENTON', 'MI']",NA,NA
737,1174500458,Carolina Pines Regional Medical Center,https://www.cprmc.com/sites/carolinapines/assets/uploads/57-1029438_CAROLINA_PINES_REGIONAL_MEDICAL_CENTER_StandardCharges.zip,1304 W. Bobo Newsom Highway,Hartsville,SC,29550,,"['1304 W. Bobo Newsom Highway', 'Hartsville', 'SC']",NA,NA
738,1174566467.0,Osceola Regional Medical Center,https://osceolaregional.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,700 West Oak St,Kissimmee,FL,34741.0,2021-01-01 00:00:00 +0000 UTC,"['700 West Oak St', 'Kissimmee', 'FL']",NA,NA
739,1174575237.0,Alaska Regional Hospital,https://alaskaregional.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,2801 DeBarr Road,Anchorage,AK,99508.0,2021-01-01 00:00:00 +0000 UTC,"['2801 DeBarr Road', 'Anchorage', 'AK']",NA,NA
740,1174579155.0,North Florida Regional Medical Center,https://nfrmc.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,6500 W Newberry Rd,Gainesville,FL,32605.0,2021-01-01 00:00:00 +0000 UTC,"['6500 W Newberry Rd', 'Gainesville', 'FL']",NA,NA
741,1174598817,Encompass Health Rehabilitation Hospital of Harmarville,https://encompasshealth.com/locations/Harmarvillerehab/transparency-healthcare,320 GUYS RUN ROAD,PITTSBURGH,PA,152380460,,"['320 GUYS RUN ROAD', 'PITTSBURGH', 'PA']",NA,NA
742,1174744213,Fleming County Hospital,http://www.flemingcountyhospital.org/Content/Uploads/Fleming County Hospital/files/473937528_Fleming_County_Hospital_Standard_Charges_12202020.zip,55 Foundation Drive,Flemingsburg,KY,41041,,"['55 Foundation Drive', 'Flemingsburg', 'KY']",NA,NA
743,1174793459,Moreno Valley Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_MorenoValleyMedicalCenter_standardcharges.xlsx,27300 Iris Ave.,Moreno Valley,CA,92555,2021-01-01 00:00:00 +0000 UTC,"['27300 Iris Ave.', 'Moreno Valley', 'CA']",NA,NA
744,1174904601,BEAUMONT HEALTH,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
745,1184019804,New London Hospital,https://www.newlondonhospital.org/wp-content/uploads/2020/12/02-0222171_NewLondonHospital_StandardCharges.csv,273 County Rd,New London,NH,03257-5736,,"['273 County Rd', 'New London', 'NH']",NA,NA
746,1184135758,Grand Strand Medical Center,https://mygrandstrandhealth.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,809 82nd Pkwy,Myrtle Beach,SC,29572,2021-01-01 00:00:00 +0000 UTC,"['809 82nd Pkwy', 'Myrtle Beach', 'SC']",NA,NA
747,1184136210,AdventHealth Wesley Chapel,https://www.adventhealth.com/sites/default/files/CDM/2021/208488713_AdventHealthWesleyChapel_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
748,1184619827.0,Mountain View Hospital,https://mvhpayson.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,"6985 Union Park Center, Suite 500",Cottonwood Heights,UT,84047.0,2021-01-01 00:00:00 +0000 UTC,"['6985 Union Park Center, Suite 500', 'Cottonwood Heights', 'UT']",NA,NA
749,1184620486,Conemaugh Miners Medical Center,https://www.conemaugh.org/Content/Uploads/Conemaugh%20Health%20System%20Redesign/files/250977902_Conemaugh_Miners_Medical_Center_Standard_Charges_12202020.zip,290 Haida Avenue,Hastings,PA,16646,,"['290 Haida Avenue', 'Hastings', 'PA']",NA,NA
750,1184654923,Doctors Medical Center of Modesto,https://www.dmc-modesto.com/docs/global/standard-charges/752918774_doctorsmedicalcenterofmodesto_standardcharges.json?sfvrsn=a01b635e_4&download=true,1441 Florida Ave.,Modesto,CA,95350,,"['1441 Florida Ave.', 'Modesto', 'CA']",NA,NA
751,1184655581,Lakewood Regional Medical Center,https://www.lakewoodregional.com/docs/global/standard-charges/752919841_lakewoodregionalmedicalcenter_standardcharges.json?sfvrsn=bf58d0c4_4&download=true,3700 East South St.,Lakewood,CA,90712,,"['3700 East South St.', 'Lakewood', 'CA']",NA,NA
752,1184661266,JFK Medical Center - North Campus,https://jfknorth.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,2201 45th St,West Palm Beach,FL,33407,2021-01-01 00:00:00 +0000 UTC,"['2201 45th St', 'West Palm Beach', 'FL']",NA,NA
753,1184661282.0,Sunrise Hospital & Medical Center,https://sunrisehospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,3186 S Maryland Pkwy,Las Vegas,NV,89109.0,2021-01-01 00:00:00 +0000 UTC,"['3186 S Maryland Pkwy', 'Las Vegas', 'NV']",NA,NA
754,1184697807,Encompass Health Rehabilitation Hospital of Rock Hill,https://www.encompasshealth.com/locations/rockhillrehab/transparency-healthcare,1795 DR FRANK GASTON BLVD,ROCK HILL,SC,29732,,"['1795 DR FRANK GASTON BLVD', 'ROCK HILL', 'SC']",NA,NA
755,1184706152,Wythe County Community Hospital,http://www.wcch.org/Content/Uploads/Wythe County/files/202468795_Wythe_County_Community_Standard_Charges_12192020.zip,600 West Ridge Road ,Wytheville,VA,24382,,"['600 West Ridge Road ', 'Wytheville', 'VA']",NA,NA
756,1184709669,CHI Health Schuyler,https://www.chihealth.com/content/dam/chi-health/website/documents/cost-estimates/Charges_CSVreport_11_Jan_2021_Schuyler.csv,1721 Colfax St,Schuyler,NE,68661,2021-01-01 00:00:00 +0000 UTC,"['1721 Colfax St', 'Schuyler', 'NE']",NA,NA
757,1184749012,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
758,1184765240,Tomah Memorial Hospital,https://www.tomahhealth.org/images/cost-of-care/12302020_pricing_file.xls,501 Gopher Dr,Tomah,WI,54660-4513,,"['501 Gopher Dr', 'Tomah', 'WI']",NA,NA
759,1184776338,DMC Detroit Receiving Hospital,https://www.dmc.org/docs/global/standard-charges/272844942_detroitreceivinghospital-dmc_standardcharges.json?sfvrsn=d7f21932_4&download=true,4201 St. Antoine Blvd,Detroit,MI,48201,,"['4201 St. Antoine Blvd', 'Detroit', 'MI']",NA,NA
760,1164495867,Encompass Health Rehabilitation Hospital of Salisbury,https://encompasshealth.com/locations/salisburyrehab/transparency-healthcare,220 TILGHMAN RD,SALISBURY,MD,218041921,,"['220 TILGHMAN RD', 'SALISBURY', 'MD']",NA,NA
761,1164496006,Encompass Health Rehabilitation Hospital of Colorado Springs,https://encompasshealth.com/locations/coloradospringsrehab/transparency-healthcare,325 S PARKSIDE DR,COLORADO SPRINGS,CO,80910,,"['325 S PARKSIDE DR', 'COLORADO SPRINGS', 'CO']",NA,NA
762,1336205798,Franciscan Health Crown Point,https://www.franciscanhealth.org/-/media/project/franciscan-health-alliance/franciscan-health/patient-resources/standard-charges/crown_point_cdm.xlsx,,Crown Point,IN,46307,,"[nan, 'Crown Point', 'IN']",NA,NA
763,1336294040,South Bay Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_SouthBayMedicalCenter_standardcharges.xlsx,25825 Vermont Ave,Harbor City,CA,90710,2021-01-01 00:00:00 +0000 UTC,"['25825 Vermont Ave', 'Harbor City', 'CA']",NA,NA
764,1336333954,Sutter Surgical Hospital - North Valley,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-sshnv.csv,455 Plumas Blvd,Yuba City,CA,95991,2021-02-17 00:00:00 +0000 UTC,"['455 Plumas Blvd', 'Yuba City', 'CA']",NA,NA
765,1336337468,FLORIDA ONCOLOGY NETWORK PA,https://www.adventhealth.com/sites/default/files/CDM/2021/591479658_AdventHealthOrlando_standardcharges.xml,7727 LAKE UNDERHILL RD,ORLANDO,FL,32822,2021-01-26 00:00:00 +0000 UTC,"['7727 LAKE UNDERHILL RD', 'ORLANDO', 'FL']",NA,NA
766,1346230323,"Spring Valley Medical Center
",https://uhsfilecdn.eskycity.net/ac/spring-valley-hospital-medical-center_standard-charges.csv,5400 S Rainbow Blvd,Las Vegas,NV,89118-1859,,"['5400 S Rainbow Blvd', 'Las Vegas', 'NV']",NA,NA
767,1346269982,Willamette Valley Medical Center,https://willamettevalleymedical.com/sites/willamette/assets/uploads/62-1762552_WILLAMETTE_VALLEY_MEDICAL_CENTER_StandardCharges.zip,2700 SE Stratus Avenue,McMinnville,OR,97128,,"['2700 SE Stratus Avenue', 'McMinnville', 'OR']",NA,NA
768,1346287422.0,Southern Hills Hospital & Medical Center,https://southernhillshospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,9300 W Sunset Rd,Las Vegas,NV,89148.0,2021-01-01 00:00:00 +0000 UTC,"['9300 W Sunset Rd', 'Las Vegas', 'NV']",NA,NA
769,1346297710,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
770,1184824815,Suburban Hospital,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/520610545_SuburbanHospital_standardcharges.csv,,,,,,"[nan, nan, nan]",NA,NA
771,1184834897,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
772,1184854762,Encompass Health Rehabilitation Hospital of Altoona,https://encompasshealth.com/locations/altoonarehab/transparency-healthcare,2005 VALLEY VIEW BLVD,ALTOONA,PA,166024548,,"['2005 VALLEY VIEW BLVD', 'ALTOONA', 'PA']",NA,NA
773,1184897647,Lasting Hope Recovery Center,https://www.chihealth.com/content/dam/chi-health/website/documents/cost-estimates/Charges_CSVreport_LHRC_RY.csv,415 S 25Th St,Omaha,NE,68131,2021-01-01 00:00:00 +0000 UTC,"['415 S 25Th St', 'Omaha', 'NE']",NA,NA
774,1871911016,Medical City Alliance,https://core.secure.ehc.com/src/util/detail-price-list/46-4027347_medical-city-alliance_standardcharges.csv,3101 N Tarrant Pkwy,Fort Worth,TX,76177,2021-01-04 00:00:00 +0000 UTC,"['3101 N Tarrant Pkwy', 'Fort Worth', 'TX']",NA,NA
775,1720348501,Trios Women’s & Children’s Hospital,https://www.trioshealth.org/sites/trios/assets/uploads/82-3962056_TRIOS_HEALTH_StandardCharges.zip,900 S. Auburn St.,Kennewick,WA,99336,,"['900 S. Auburn St.', 'Kennewick', 'WA']",NA,NA
776,1720544026,CarePartners Outpatient Rehab,https://missionhealth.org/kaGZs2YoXr/30-1114775_carepartners-outpatient-rehab_standardcharges.csv,,,,,2021-01-01 00:00:00 +0000 UTC,"[nan, nan, nan]",NA,NA
777,1730126822.0,HCA Houston Healthcare Kingwood,https://kingwoodmedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,22999 US Hwy 59 N,Kingwood,TX,77339.0,2021-01-01 00:00:00 +0000 UTC,"['22999 US Hwy 59 N', 'Kingwood', 'TX']",NA,NA
778,1730140591,IU Health Morgan,https://cdn.iuhealth.org/resources/35-1955872_IU-Health-Methodist-Hospital_standardcharges.txt?mtime=20210202164532&focal=none,2209 John R Wooden Dr,Martinsville,IN,46151,,"['2209 John R Wooden Dr', 'Martinsville', 'IN']",NA,NA
779,1871935072,Memorial Hospital of Tampa,https://memorialhospitaltampa.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,2901 W. Swann Avenue,Tampa,FL,33609,2021-01-01 00:00:00 +0000 UTC,"['2901 W. Swann Avenue', 'Tampa', 'FL']",NA,NA
780,1881668721,Encompass Health Rehabilitation Hospital of Alexandria,https://encompasshealth.com/locations/alexandriarehab/transparency-healthcare,104 N 3RD ST,ALEXANDRIA,LA,713018581,,"['104 N 3RD ST', 'ALEXANDRIA', 'LA']",NA,NA
781,1730589946,PRESENCE ST JOSEPH HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362235165_presence-st-joseph-hospital-chicago_standardcharges.xlsx,2900 N LAKE SHORE DR,CHICAGO,IL,60657-5640,,"['2900 N LAKE SHORE DR', 'CHICAGO', 'IL']",NA,NA
782,1881739613,Boulder City Hospital,https://bchcares.org/boulder-city-hospital-standard-charges,901 Adams Blvd,Boulder City,NV,89005-2213,,"['901 Adams Blvd', 'Boulder City', 'NV']",NA,NA
783,1740211317,Lawnwood Regional Medical Center & Heart Institute,https://lawnwoodmed.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,1700 S 23rd St,Fort Pierce,FL,34950,2021-01-01 00:00:00 +0000 UTC,"['1700 S 23rd St', 'Fort Pierce', 'FL']",NA,NA
784,1881740629,Coteau Des Prairies Health Care System,https://www.cdphealth.com/documents/Price-Transparency.xlsx,205 Orchard Drive,Sisseton,SD,57262-2398,,"['205 Orchard Drive', 'Sisseton', 'SD']",NA,NA
785,1740230119,"OAKWOOD HEALTHCARE, INC.",https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,18101 OAKWOOD BLVD,DEARBORN,MI,48124-4089,2021-01-17 00:00:00 +0000 UTC,"['18101 OAKWOOD BLVD', 'DEARBORN', 'MI']",NA,NA
786,1881754554,McLaren Northern Michigan,https://www.mclaren.org/Uploads/Public/Documents/corporate/ChargeMasterFile/2021/38-2146751_McLarenNorthernMichigan_standardcharges.csv,416 Connable Ave,Petoskey,MI,49770,2021-01-01 00:00:00 +0000 UTC,"['416 Connable Ave', 'Petoskey', 'MI']",NA,NA
787,1740230648,"OAKWOOD HEALTHCARE, INC.",https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,5450 FORT ST,TRENTON,MI,48183-4601,2021-01-17 00:00:00 +0000 UTC,"['5450 FORT ST', 'TRENTON', 'MI']",NA,NA
788,1881785863,Meadowview Regional Medical Center,http://www.meadowviewregional.com/Content/Uploads/Meadowview Regional/files/621757929_Meadowview_Regional_Med_Standard_Charges_12192020.zip,989 Medical Park Drive,Maysville,KY,41056,,"['989 Medical Park Drive', 'Maysville', 'KY']",NA,NA
789,1740244334,DETROIT RECEIVING HOSPITAL,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,4201 SAINT ANTOINE ST,DETROIT,MI,482012153,2021-01-18 00:00:00 +0000 UTC,"['4201 SAINT ANTOINE ST', 'DETROIT', 'MI']",NA,NA
790,1730179714,Lakewood Ranch Medical Center,https://uhsfilecdn.eskycity.net/ac/lakewood-ranch-medical-center_standard-charges.csv,8330 Lakewood Ranch Boulevard,Bradenton,FL,34202,,"['8330 Lakewood Ranch Boulevard', 'Bradenton', 'FL']",NA,NA
791,1730182569,Hegg Health Center Avera,https://www.avera.org/app/files/public/74009/hegg-memorial-health-center-pricing.xls,1202 21st Ave,Rock Valley,IA,51247-1420,,"['1202 21st Ave', 'Rock Valley', 'IA']",NA,NA
792,1871935072.0,Memorial Hospital of Tampa,https://memorialhospitaltampa.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,2901 W. Swann Avenue,Tampa,FL,33609.0,2021-01-01 00:00:00 +0000 UTC,"['2901 W. Swann Avenue', 'Tampa', 'FL']",NA,NA
793,1730238007,California Pacific Medical Center - Mission Bernal Campus,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-cpmc-mb.csv,3555 Cesar Chavez,San Francisco,CA,94110,2021-02-17 00:00:00 +0000 UTC,"['3555 Cesar Chavez', 'San Francisco', 'CA']",NA,NA
794,1730273152,AdventHealth Celebration,https://www.adventhealth.com/sites/default/files/CDM/2021/591479658_AdventHealthOrlando_standardcharges.xml,400 CELEBRATION PLACE ATTN: PHARMACARE CENTER PHARMACY ,CELEBRATION,FL,34747,,"['400 CELEBRATION PLACE ATTN: PHARMACARE CENTER PHARMACY ', 'CELEBRATION', 'FL']",NA,NA
795,1730406265,ASCENSION PROVIDENCE DEPAUL CENTER,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/tx/741109636_ascension-providence-depaul-distinct-part-unit_standardcharges.xlsx,301 LONDONDERRY DR,WACO,TX,76712-7915,,"['301 LONDONDERRY DR', 'WACO', 'TX']",NA,NA
796,1871977942,ADVENTHEALTH NEW SMYRNA BEACH,https://www.adventhealth.com/sites/default/files/CDM/2021/473793197_AdventHealthNew Smyrna_standardcharges.xml,401 PALMETTO ST,NEW SMYRNA BEACH,FL,32168,2021-01-26 00:00:00 +0000 UTC,"['401 PALMETTO ST', 'NEW SMYRNA BEACH', 'FL']",NA,NA
797,1730530973,CCMA BEAUMONT PLLC,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,18181 OAKWOOD BLVD,DEARBORN,MI,48124-5032,2021-01-17 00:00:00 +0000 UTC,"['18181 OAKWOOD BLVD', 'DEARBORN', 'MI']",NA,NA
798,1881164937,Baylor Scott & White Emergency Center - Forney,https://www.bswhealth.com/SiteCollectionDocuments/patient-tools/estimate-cost-of-care/26-0194016_BAYLOR%20SCOTT%20&%20WHITE%20MEDICAL%20CENTER%20LAKE%20POINTE_standardcharges.csv,757 E US Highway 80 Ste 150,Forney,TX,75126,,"['757 E US Highway 80 Ste 150', 'Forney', 'TX']",NA,NA
799,1730542309,Starr Regional Medical Center - Etowah,http://www.starrregional.com/Content/Uploads/Starr Regional Medical Center/files/621866028_Athens_Woods_Starr_Regional_Standard_Charges_12192020.zip,886 Highway 411 North,Etowah,TN,37331,,"['886 Highway 411 North', 'Etowah', 'TN']",NA,NA
800,1740332824,KAISER PERMANENTE,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_FresnoMedicalCenter_shoppableservices.xlsx,7300 N FRESNO ST OAK 2,FRESNO,CA,93720-2941,2021-01-01 00:00:00 +0000 UTC,"['7300 N FRESNO ST OAK 2', 'FRESNO', 'CA']",NA,NA
801,1740354851,Modesto Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_StocktonMedicalCenter_standardcharges.xlsx,4601 Dale Rd,Modesto,CA,95356,2021-01-01 00:00:00 +0000 UTC,"['4601 Dale Rd', 'Modesto', 'CA']",NA,NA
802,1740413798,Sutter Santa Rosa Regional Hospital,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-ssrrh.csv,30 Mark West Springs Rd,"Santa Rosa,",CA,95403,2021-02-17 00:00:00 +0000 UTC,"['30 Mark West Springs Rd', 'Santa Rosa,', 'CA']",NA,NA
803,1740517887,Battle Mountain General Hospital,https://bmgh.org/wp-content/uploads/2019/01/CMS-vs-1-15-19-BMGH.xlsx,535 S. Humboldt,Battle Mountain,NV,89820-1988,,"['535 S. Humboldt', 'Battle Mountain', 'NV']",NA,NA
804,1740693316,Highlands Rehabilitation Hospital,https://vrhhighlands.com/wp-content/uploads/sites/3/2021/02/471033481_Highlands-Rehabilitation-Hospital_Standard-Charges.xlsx,1395 George Dieter Drive, El Paso,TX,79936,,"['1395 George Dieter Drive', ' El Paso', 'TX']",NA,NA
